Name,Publication Date,Message,Reactions Count,LIKE,LABEL
Christian Lengkong,07/17/2025 03:53:33,Dyaan Rahman gimana galileo melihat sunspot...???...brooo mana ada daerah panas 15jt°c yg ada wilayah dinginnya akibat gangguan magnet....broooo sifat2 magnet itu akan  hilang pada titik currie dan titik currie itu 750°c....jdi otomatis sifat magnet pada matahari itu omong kosong....satelit lu gak berguna krn sdh dibuktikan dgn tdk ditemukannya MH 370 dan adam air....klo ada satelit ngapain tower2 provider seluler didirikan....itu krn satelit lu itu statis dan tak bisa memancarkan sinyal kesegala arah...tower2 yg dipakai memanfaatkan plasma sebagai pemancar dan penerima sinyal gelombang elektromagnetik.....itu dibuktikan dgn sinyal yg hilang ketika disamudera dan laut lepas....jdi dari fakta2 alam diatas sdh membuktikan bahwa sains globe itu delusi.....KEBENARAN akan selalu menang....🤣🤣🤣🤣🤣🤣🤣🤣,0,0,1
Supri AL Hadi,07/17/2025 05:07:05,"Yg mainnya di sini sini aja, yg bilang negara lain sudah ke bulan kita masih ributin bumi bulat atau datar,ini contoh orang yg punya nalar logika",3,2,1
Ferdy Yansah,07/17/2025 10:21:36,"berawal dari celestial north pole 🤭🤣berakhir di gunung bromo 🤪kalau bumi itu datar seharusnya startrail di bromo akan tetap melingkar di atas hanya sedikit ketepi, akhirnya Zuhus Salam sendiri yang bawakan bukti bumi itu bulat, startrail di gunung bromo melingkar di samping karena kita berada di kathulistiwa dan ini membuktikan bumi itu bulat 😁 saya berikan tantangan kepada semua FElers di group ini untuk membuktikan posisi startrail di manapun kalian berada ! Nikmat Akal mana lagi yang hendak kau pungkiri 🤣🤣🤣",2,2,1
Rido Alwarno,07/17/2025 11:46:30,"coba tanyain ke FE, mereka pasti gk bisa jelasin apa perbedaan fase bulan dengan gerhana bulan",5,3,1
Yuda Pramana,07/17/2025 12:04:22,Kaum FE biasanya mikir itu gunung dalam keadaan miring dan mau jatuh ke bawah meja 😁 #savekorbanhoaxdatar #Fekoklogic,9,6,1
Christian Lengkong,07/17/2025 12:49:03,Nih 1 kaum GE eran yg kena sindrom medan magnet bumi datar....🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,0,1
Christian Lengkong,07/17/2025 17:06:51,Arie Soetjipto inilah yg membuat bumi datar tidak jatuh dan tidak terangkat geblok. ..🤣🤣🤣🤣🤣🤣🤣,4,2,1
Louis SanJaya,07/17/2025 22:10:26,"China telah secara mandiri mengukur jarak antara Bumi dan Bulan menggunakan teknologi laser untuk pertama kalinya, pada siang hari — sebuah pencapaian pertama di dunia. Menurut Space.com, para ilmuwan Tiongkok berhasil menembakkan laser berkekuatan tinggi dari teleskop berukuran 1,2 meter di Observatorium Yunnan dan memantulkannya ke retroreflektor yang berada di satelit Tiandu-1, yang mengorbit Bulan. Ini menandai uji coba jangkauan laser pertama yang berhasil di koridor Bumi-Bulan pada siang hari, mengatasi tantangan besar berupa gangguan sinar matahari yang biasanya mengaburkan sinyal pantulan yang sangat lemah.",3,3,0
Udah Karakter,07/17/2025 22:11:14,pahlawan para pemuja bumi lato2 pada kabur 🤣😂🔥🔥🔥,3,1,1
Muhayat Lukman,07/17/2025 23:48:48,"Ilusi The Matrix Pil Merah dan Pil Biru, manakah yang anda pilih? #videoviralシ #fypviralシ #fbreelsvideo #viralreelschallenge #fypageシ #foryoupageシ #astronomy #fb #reel #flatearthsociety #videoviral #TheMatrix #redpill #pilmerah #bluepill #pilbiru semua orang",1,1,0
Christian Lengkong,07/18/2025 01:04:29,Nih 1 lagi kaum bumi bulat mengatakan bahwa bumi bulat mengambang ditata surya karena gravitasi....emang gak waras...katanya luar angkasa hampa udara sehingga melayang layang kok dikatain adanya gravitasi yg membuatnya mengambang....kocak memang...ini baru namanya stand up comedy bumi bulat....🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣...ada gravitasi kok bisa melayang....🥱🥱🥱🥱🥱🥱🥱🥱🥱🥱,1,1,1
Muhayat Lukman,07/18/2025 01:14:24,Mengupas Time Lapse Bromo #videoviralシ #reelsfbシ #fypviralシ #fbreelsvideo #viralreelschallenge #fypageシ #foryoupageシ #truth #langit #video #videoviral #videos #timelapse #timelapseart #timelapsevideo #timelapsedrawing semua orang,6,4,0
Muhayat Lukman,07/18/2025 05:45:49,30 Bukti Bumi Datar ( 30 Short Proofs)#videoviralシ #reelsfbシ #fypviralシ #fbreelsvideo #viralreelschallenge #fypageシ #foryoupageシ #truth #langit #flatearth #flatearthsociety #flatearthtruth #video #videoviral #videos #earth #NASA #flat,8,4,0
Oktovan S Wendra,07/18/2025 10:56:27,Kaum FE udah pernah kesana belum??,2,2,1
Christian Lengkong,07/18/2025 12:04:40,Grey Regalia knp bentuk medan magnetnya berbentuk seperti ladam....???....krn energi yg timbul akibat rotasi plasma kubah bumi yaitu gaya sentrifugal dan sentripetal menyebabkan bagian pusat bumi (tengah bumi datar) dan ujung bumi datar (antartika) menerima gelombang elektromagnetik terbesar yaitu gaya sentrifugal terbesarnya dipusat bumi (tengah bumi datar) dan gaya sentripetalnya diujung bumi (antartika)...sehingga medan magnetnya berbentuk seperti ini.....lihat gambar.....inilah asal usul kenapa daya tarik menarik kutub utara dan selatan seperti terlihat digambar......,1,1,0
Isnadi,07/18/2025 13:09:50,🙏🙏🙏,3,1,0
Markonah,07/02/2025 06:31:30,SUKI SUKI SUKI SUKI,1396,0,0
Jemang Mim,07/02/2025 06:32:02,Ih takutnya,610,0,0
Marvino IV,07/02/2025 06:32:28,ih tacos jomok,39,0,1
Ini Fajri,07/04/2025 05:45:50,minta maaf sama diri sndiri gimna iaaa,89,0,0
Muhamad Danil,07/04/2025 05:46:03,Adalah saya☝,184,0,0
Rivend II,07/04/2025 05:46:35,Sering terjadi🗿#SUKW,903,1,0
Biru,07/06/2025 07:44:45,Sangat matang,765,4,0
Nat Peterson,07/06/2025 08:29:27,alamak duit nih,167,0,0
Ya Udah,07/06/2025 08:31:53,minimm toleransi,1412,3,0
Muhamad Danil,07/06/2025 08:32:42,"Kanan nggk sih, nunggu emak manggil pake nama lengkap baru ganti ke yg kiri 🗿",165,1,0
Arya Putera,07/06/2025 08:33:16,Malu ringan cik😹#virak #komedi #lucu,24,0,0
Master Avled,07/06/2025 17:27:08,Langsung Login 😂,280,0,0
Wan ZacK,07/09/2025 06:22:26,"Senjata paling mematikan,sekali videoin seluruh indonesia akan membullymu 😎",473,1,1
Muhamad Danil,07/09/2025 06:22:31,♀️ : Ganti oli hanyalah marketing tukang bengkel!,22,0,0
Muhamad Danil,07/09/2025 06:22:58,Larangan adalah perintah🗿🗿Source : Shangri-La Frontier,110,0,0
Muhamad Danil,07/09/2025 06:23:14,Notif masuk : pulsa anda sudah habis,17,0,0
Rivend II,07/09/2025 06:23:28,Tidak sesuai ekspektasi awowkw#Sukw,1965,1,0
Rivend II,07/09/2025 06:23:34,Dipikir-pikir malah kepikiran.. #Sukw,387,0,0
Rill,07/09/2025 06:24:35,tag orangnya 🗿,27,0,0
Sahril D'Darkness,07/09/2025 07:30:53,Uang Number One ☝🏻#SUKW,210,2,0
Ganif Fajarudin,07/09/2025 07:31:03,Kasihan tuanKasihan nyonya,135,0,0
Shinomiya Ken,07/09/2025 07:31:48,Ya kali 2025🗿,151,0,0
Denis Hebat,07/09/2025 07:32:06,Counter Hero ml didunia nyata#deniskece,44,0,0
Igit,07/09/2025 07:33:25,Ow hell daw,89,0,0
Mirul Dkxiix,07/09/2025 07:33:40,Rill wkwk,254,0,0
Ya Udah,07/09/2025 07:34:11,malah jadi ninja,122,0,0
Master Avled,07/09/2025 07:35:02,Paling kesal tiba-tiba ada yg nyalain lampu,123,0,0
Rafa Doberman,07/09/2025 07:36:00,Yahh gitulah,174,0,0
Ridwan Kazee,07/11/2025 08:59:24,capek wak,70,0,0
Muhamad Danil,07/11/2025 08:59:34,Respect 🫡,677,0,0
Master Avled,07/11/2025 08:59:45,Episode yg ditunggu-tunggu,88,0,0
Muhammad Ilham,07/11/2025 08:59:56,Sebuah perbedaan 😄,22,0,0
AGIDYOP,07/11/2025 09:00:14,😪,128,0,0
SelaluSenin,07/11/2025 09:01:39,Lu hapus ga,99,0,0
Denis Rajin Menabung,07/11/2025 09:02:29,🙂,237,1,0
Muhammad Ilham,07/11/2025 09:03:57,bjirlah songongnya,125,4,1
Shinomiya Ken,07/11/2025 09:04:08,Plus nganggur 🗿🗿🗿🗿,12,0,0
Master Avled,07/11/2025 09:04:16,Ternyata 🗿,51,0,0
Shinomiya Ken,07/11/2025 09:04:39,🥶🥶🥶,119,0,0
Fjb Amanah Berkah,07/11/2025 09:05:31,Emmm,361,0,0
ELia AiLe,07/11/2025 09:06:13,😌,304,0,0
Mas Ibra,07/11/2025 09:06:32,Bro berfikir dirinya keren dawgh 👉🏻😜🧠,280,0,1
Rey X Nachia,07/11/2025 09:07:39,🤣,45,0,0
PedoSama,07/11/2025 09:08:43,"Kalau proses itu ringan, kamu mungkin nggak akan jadi siapa siapa. Setiap langkah kecil yang kamu ambil hari ini adalah proses pembentukan dirimu yang lebih baik dari kemarin. Nikmati rasa capek, bosan, dan gagal itu…Karena disana ada versi dirimu yang lebih kuat. Bukan karena enak, tapi karena dari situlah kamu bisa belajar mencintai hidup.",61,0,0
Master Avled,07/12/2025 04:21:36,Dejavu,635,3,0
Diki,07/12/2025 04:22:15,palkon berulah🗿,218,0,1
Milk Tea,07/13/2025 18:58:03,hihihi,225,0,0
Muhamad Danil,07/13/2025 18:58:31,Sekali makan berasa kayak abis hajatan🗿,242,0,0
Muhamad Danil,07/13/2025 18:59:29,Sekarang tau kan kenapa kedua makhluk ini bisa bersahabat!!,212,0,1
Muhamad Danil,07/13/2025 18:59:55,Mahal👑,176,0,0
Paku Payung,07/13/2025 19:01:37,Ya Tuhan tolong carikan pengganti yg sangat mirip dengan nya 😔,95,0,0
Cipwaa Ivaanie,07/13/2025 19:02:42,Edit dong jadi apa aja deh wkwk,30,0,0
Without Limit,07/13/2025 19:03:02,Saya anggota PSHT tetap bersabar tanpa parani,307,0,0
Muhamad Danil,07/13/2025 19:03:25,Gw mulai curiga ama si bro nih🧐,655,0,0
Shinomiya,07/13/2025 19:03:49,Yg Lagi Rame,813,0,0
Master Avled,06/29/2025 13:25:52,Aku merasa mereka yang benar 😔,806,34,0
Biru,06/29/2025 13:26:00,🤮,1489,68,0
Akbar Darma,06/30/2025 07:17:18,"dua ribu nggk akan membuat mu miskin, tapi membuat mereka kaya",99,5,0
M Rizal Mubarok,06/30/2025 14:29:26,liburan cuy,53,2,0
prof.Akal Bulus,06/30/2025 14:29:43,Gw udah muak bangke-prof,138,6,1
Henky RM,06/30/2025 14:30:04,Ipo-chan,195,5,0
Henky RM,06/30/2025 21:32:20,Fluminense lolos ke 8 besar 🇭🇺,183,2,0
Sukron Real,07/01/2025 06:01:33,saya mau 3,1115,47,0
Muhamad Danil,07/02/2025 03:17:06,Masing sering papasan di jalan namun udah nggk pernah saling sapa apalagi manggil nama 😔,14,12,0
prof.Akal Bulus,07/02/2025 03:17:55,Well well well-prof,295,7,0
Nathan Dragneel,07/02/2025 03:18:41,Penyakit monopoli gila,240,7,1
Shrul Rfli,07/02/2025 03:19:48,"makan ga napsu, tidur tak sedap, bawaannya parno mulu kalo sampe kalah mekanik jadi hp baru😹",49,1,0
Sukron Real,07/02/2025 03:44:27,kelakuan,99,4,0
Habil Habil,07/02/2025 12:53:30,aslinya dari:tiktod,9,7,0
Akbar Darma,07/02/2025 14:43:50,kasih napas njir,596,26,0
Tobi,07/02/2025 15:59:28,"Sekedar info aja grup suki yang 200k member itu kw, sukiYang asli gapernah ganti nama grup",33,27,0
Rizal Ap,07/03/2025 04:48:00,Berita 😱,121,2,0
El Palkontolero,07/03/2025 04:49:11,Usut tuntas,68,50,0
prof.Akal Bulus,07/03/2025 04:50:26,Dua tiga kera buntung Siapa lawan Madrid dia dukung#sukai halaman saya ya makcik/pakcik,30,20,0
مونيوك كوادرت كوبيك,07/03/2025 04:51:09,secara harfiah,12202,806,0
Run VI,07/03/2025 08:58:39,"Ada yang minaj , mainan orang kaya Kalo dimandiin Rusak gak yah ?",862,38,1
prof.Akal Bulus,07/03/2025 13:23:06,"Hari patah hati sedunia bagi penggemar LiverpoolProf  -  ""Beristirahatlah dalam damai, Diogo jota, kami akan selalu merindukanmu"" 🥀",514,13,0
Priatna Supriatna,07/03/2025 13:23:46,RIP Diogo Jota🥹,80,63,0
Biru,07/03/2025 13:24:31,Modif tipis tipis,650,88,0
Fakhri Qwertymm,07/04/2025 13:24:08,"Dia pikir, dia sedang bermain film🎥",5,1,0
Azril Sandika,07/05/2025 02:32:56,Stay Halal Bro,521,11,0
Fakhri Qwertymm,07/05/2025 05:44:15,"Mungkin di masa depan, julukan ""mesin gol"" adalah bener-bener ""mesin"" gol😨",10,9,0
Hoolgate VII,07/05/2025 05:45:00,tt:ewka_fball07,220,38,0
Cepi Fadillah,07/06/2025 12:33:23,Makin kesini idup makin gini amat njir,19,10,0
Pou,07/06/2025 12:34:56,Inisial m,208,4,0
Nat Peterson,07/06/2025 12:36:52,alamak duit nih,54,2,0
Novanza Veloz,07/06/2025 12:40:25,halo saya new member,31,3,0
Ramdhan Awal,07/06/2025 12:47:09,Hehehe,88,1,0
Florentino Ui Ui,07/06/2025 19:45:55,Ketar ketir,21,1,0
Hoolgate VII,07/07/2025 02:15:19,tergiur tawaran kerja jadi satpam,24,2,0
Reky Fahreza,07/07/2025 03:50:05,⭐6,186,5,0
Reky Fahreza,07/07/2025 06:31:25,Sorry bro,35,2,0
Reky Fahreza,07/07/2025 06:31:33,"Lgi bereng, ada emak",146,97,0
Reky Fahreza,07/07/2025 06:32:37,Reddy blom woyy🗿,37,26,0
Run VI,07/07/2025 09:52:06,Bukanya Joget Sadbor Kalo habis beras malah Menjual kesedihan post soal beras ku habis,664,21,1
Master Avled,07/07/2025 19:50:42,Kebanyakan mistis,116,2,0
Reky Fahreza,07/07/2025 19:51:38,Sring di tipu tmn🗿,92,62,0
Exe Tolss,07/07/2025 19:52:44,Pilih lagu gan,8,1,0
Reky Fahreza,07/08/2025 02:10:38,Cukup nona.. 😑Top Fans,43,19,0
Reky Fahreza,07/08/2025 02:11:23,Versi bobob & pepet 😎,504,13,0
Wayyfzy,07/08/2025 02:14:51,beliau ini,12,12,0
Fakhri Qwertymm,07/08/2025 11:38:14,Warga Indonesia: first time?😏,1,1,0
Henky RM,07/08/2025 15:24:29,1 Jam baru paham,170,1,0
Linda Adella,07/17/2025 12:50:55,Kok bisa,524,17,0
Fakhri Qwertymm,07/17/2025 14:06:48,"Hoax bilang, ini haters🤬",20,8,1
Berita Inhu,07/17/2025 14:08:13,Kalo ini sesepuh,452,34,0
Benz Alexander,07/17/2025 14:09:14,"Ibu kota ASEAN bukanlah Jakarta. Sekretariat ASEAN (ASEAN Secretariat) memang terletak di Jakarta, Indonesia, tetapi ibu kota ASEAN tidak secara resmi didefinisikan sebagai satu kota tertentu.ASEAN (Association of Southeast Asian Nations) adalah organisasi regional yang terdiri dari 10 negara di Asia Tenggara, dan sekretariatnya yang terletak di Jakarta berfungsi sebagai pusat administrasi dan koordinasi untuk organisasi tersebut.Jadi, Jakarta lebih tepat disebut sebagai lokasi Sekretariat ASEAN daripada ibu kota ASEAN.Sumber: meta ia",149,1,0
Abu Muhammad Al-Jawy,07/13/2025 01:34:31,"Catatan Abdurrachman asy Syafi'iy:Fiqih Siyasah : Kebaikan Pemimpin Harus Direkam Dipublikasikan Agar dijadikan Teladan.Terkait hukum menampakkan kebaikan Imam Fakhrudin ar Razi rahimahullah berkata:وَأَمَّا بِنِعْمَةِ رَبِّكَ فَحَدِّثْ [الضحى: 11] أَنَّهُ يَجُوزُ لِلْإِنْسَانِ أَنْ يُفَاخِرَ بِطَاعَتِهِ وَمَكَارِمِ أَخْلَاقِهِ، إِذَا كَانَ يَظُنُّ أَنْ يَقْتَدِيَ بِهِ(Firman Allah): ""Dan terhadap nikmat Tuhanmu, maka hendaklah kamu menceritakannya."" (QS. Adh-Dhuha: 11), menunjukkan bahwa seseorang diperbolehkan untuk menampakkan ketaatan dan akhlaknya yang baik jika ia menyangka bahwa orang lain akan meneladaninya.فَثَبَتَ أَنَّ مُطْلَقَ التَّفَاخُرِ لَيْسَ بِمَذْمُومٍ، بَلِ التَّفَاخُرُ فِي الْعِلْمِ وَالطَّاعَةِ وَالْأَخْلَاقِ الْحَمِيدَةِ هُوَ الْمَحْمُودُ، وَهُوَ أَصْلُ الْخَيْرَاتِMaka, terbuktilah bahwa berlomba-lomba secara mutlak bukanlah tercela. Bahkan, berlomba-lomba dalam ilmu, ketaatan, dan akhlak yang terpuji adalah sesuatu yang terpuji; dan hal itu adalah pokok dari segala kebaikan.[Kitab Tafsir Mafatihul Ghaib, 76/32]Kebaikan pemimpin harus direkam dan dipublikasikan, karena seorang pemimpin tidak hanya memiliki tanggung jawab sosial, tetapi juga mengemban tanggung jawab moral, yaitu harus memberi contoh keteladanan bagi rakyatnya.Janganlah menjadi ahli fitnah terhadap pemimpin yang menampakkan kebaikannya dengan menuduhnya hanya untuk pencitraan, karena niat itu letaknya dihati. Jangan berusaha menandingi ilmu Allah, karena urusan hati hanya Allah yang mengetahui. Sehingga anda termasuk ke dalam golongan ahli fitnah yang sibuk mengghibah serta merendahkan kehormatan orang lain.عن أنس بن مالك رضي الله عنه قال: قال رسول الله ﷺ:«لَمَّا عُرِجَ بِي رَبِّي عَزَّ وَجَلَّ، مَرَرْتُ بِقَوْمٍ لَهُمْ أَظْفَارٌ مِنْ نُحَاسٍ، يَخْمِشُونَ وُجُوهَهُمْ وَصُدُورَهُمْ، فَقُلْتُ: مَنْ هَؤُلاءِ يَا جِبْرِيلُ؟ قَالَ: هَؤُلاءِ الَّذِينَ يَأْكُلُونَ لُحُومَ النَّاسِ وَيَقَعُونَ فِي أَعْرَاضِهِمْ»📚 [رواه أبو داود (4878) وأحمد (12506) ]Dari Anas bin Malik radhiyallahu ‘anhu, ia berkata: Rasulullah ﷺ bersabda:""Ketika aku dimi’rajkan oleh Rabb-ku ‘Azza wa Jalla, aku melewati suatu kaum yang memiliki kuku dari tembaga, yang mereka gunakan untuk mencakar wajah dan dada mereka sendiri. Maka aku bertanya: Wahai Jibril, siapakah mereka ini?""Ia (Jibril) menjawab: ""Mereka adalah orang-orang yang memakan daging manusia (berghibah) dan merendahkan kehormatan orang lain.""",138,102,0
Bayu,07/13/2025 04:07:08,Sementara itu,88,5,0
Sharo Hino,07/13/2025 05:55:12,First meme :')  #meme #m1,23,2,0
NyotGrinder,07/13/2025 05:55:20,Vemntar lamgi jimlat vamntat womwok amkamn dimresmikamn jamdi wamrisamn vumdaya omleh UMNEMSCO.,159,10,1
Achmad Rizky Agathan,07/13/2025 06:03:01,"Cukup kibarkan bendera ini di Jepang. Orang Jepang akan langsung stres berat, trauma dan tertekan.Mental lu Cemen amat Pang-Pang... Lu suruh orang Indonesia Romusha, ntah berapa banyak yang koid. Nggak ada ceritanya kami trauma sama orang Jepang. 😅",82,4,1
Achmad Rizky Agathan,07/13/2025 06:22:54,Gambaram momnokomtil Ama bumdo negara nigah 🥰,59,4,1
Imam,07/13/2025 08:03:15,Tamktik Mulmyono emang mamnjur bamnget mloh rek 😹.,485,114,1
Sumarso Cipto Wijoyo,07/13/2025 08:03:18,Ini buku tahun 1930an bahasa belanda tentang pembangunan gorong-gorong.Kalo kamu ingin jadi presiden saya sarankan baca buku ini.,24,2,0
Michiko Sawaki,07/13/2025 08:50:44,"Mumkin sumdah bamsi jimka dimbamhas semkamrang, namun tamhu semdimri lah kemnampa Bampak imni dumlu kemtimka mau jamdi Campres, samlah samtu kampamnyemnya amdamlah bemlumsumk'an demngan ""memyamar""#THROWBACK #NOSTALGIA #PEMILU2014",21,15,1
Mang Ozzan,07/13/2025 08:51:43,Wamduh 😶,29,3,0
Ivannovsk,07/13/2025 08:56:26,Mamna gimzi yamg kau jamnjikamn imtu vvok 😈,38,1,1
Yogi Irwansyah,07/13/2025 08:56:34,termbaimk😞,125,1,0
Abdi Maman,07/13/2025 09:00:32,Omwamlah amda romkok gemoy coy,33,2,1
Bagaskara Aji Rifai,07/13/2025 09:00:34,"ROKOK PRODUK PT. GODVLAN, TBK.",896,407,0
Thoriq Elkarim,07/13/2025 09:02:00,Sumdah vamlid fumfumfamfa sembemnermnya,254,85,1
Elham,07/13/2025 09:03:09,"""Noblesse Oblige"" merupakan sebuah ungkapan dari bahasa Prancis. Secara harfiah, ungkapan ini bermakna 'kewajiban bangsawan'. Kata bangsawan di sini tidak selalu merujuk pada darah biru, tapi juga bisa diartikan sebagai status sosial yang dimiliki oleh orang-orang kaya atau konglomerat di masa modern.Yang dimaksud kewajiban di sini adalah tanggung jawab sosial atas kekayaan yang dimiliki oleh konglomerat. Mereka bukan hanya mendapatkan hak istimewa atas harta yang dimiliki, tapi juga memiliki tanggung jawab untuk berperilaku sesuatu aturan moral dan sosial. Selain itu, mereka yang punya kekayaan berlimpah diharapkan bisa berbuat baik pada orang-orang kurang mampu.",68,10,0
